69,6591922,6594086,2
69,6594688,6597292,2
71,6592794,6597964,2
69,6597803,6600358,2
71,6599086,6603604,2
69,6600969,6604386,2
73,6550144,6605157,1
72,6572606,6606199,2
73,6606540,6607742,2
69,6605378,6608043,2
71,6604917,6609786,2
72,6607221,6611309,2
73,6608504,6611499,2
72,6612541,6616829,2
71,6610998,6617150,2
72,6617981,6622850,2
71,6618372,6622951,2
71,6624453,6628501,2
72,6624263,6629663,2
69,6608744,6630675,2
73,6612471,6631937,2
69,6631406,6633611,2
73,6632579,6634783,2
69,6634212,6636616,2
72,6630906,6637358,2
73,6635374,6637468,0
69,6637237,6640003,2
72,6638339,6642056,2
69,6640724,6642688,2
69,6643169,6644882,2
72,6643078,6646385,0
69,6645353,6659379,2
69,6659820,6661363,2
69,6661773,6663306,2
69,6663737,6665440,2
69,6665851,6667775,2
69,6668195,6670380,2
69,6670790,6672333,2
69,6672744,6674317,2
73,6637468,6691710,1
73,6692611,6693803,2
73,6694445,6696929,2
73,6697591,6699975,2
73,6700596,6702790,2
72,6646385,6703051,1
72,6704514,6706658,2
71,6629643,6724782,2
73,6703472,6725082,2
73,6726365,6728919,2
71,6726284,6731665,2
73,6729761,6732767,2
73,6733688,6736514,2
69,6674768,6737405,2
73,6737115,6740000,2
71,6732857,6740231,2
69,6738217,6741643,2
73,6740711,6743587,2
71,6741503,6746432,2
69,6742535,6750460,2
71,6747554,6751762,2
69,6751422,6755409,2
71,6752904,6757884,2
69,6756451,6759567,2
69,6760489,6763675,2
73,6744418,6764476,2
71,6759086,6764737,2
69,6764286,6766630,2
73,6765177,6767802,2
71,6765949,6770147,2
73,6768604,6771660,2
71,6771389,6775727,2
73,6772581,6776068,2
73,6777080,6780145,2
73,6780787,6784003,2
73,6784614,6786838,2
69,6767442,6788441,2
73,6787459,6789653,2
69,6789072,6791186,2
69,6791777,6793911,2
69,6794522,6796827,2
69,6797458,6800083,2
69,6800724,6803770,2
69,6804401,6806505,2
69,6807136,6809290,2
72,6707639,6821042,2
72,6822024,6826783,2
72,6827745,6834427,2
72,6835469,6839527,2
72,6840469,6844105,2
72,6845017,6850588,2
72,6851539,6856799,2
73,6790274,6859685,2
72,6857741,6862029,2
73,6860456,6863482,2
72,6863011,6866608,2
73,6864203,6870625,2
73,6871387,6874021,2
73,6874673,6877258,2
73,6877879,6881746,2
73,6882407,6886515,2
71,6776929,6889050,2
69,6809931,6889721,2
73,6887387,6890322,2
73,6891013,6893598,2
69,6890633,6894039,2
71,6890252,6895522,2
72,6867579,6900301,2
69,6894780,6901964,2
72,6901343,6905020,2
69,6902755,6905320,2
71,6896644,6908987,2
69,6906162,6909698,2
72,6906001,6910129,2
72,6911171,6915549,0
69,6910610,6915890,2
71,6910289,6916301,2
73,6894279,6919006,2
69,6916852,6920228,2
71,6917603,6922172,2
73,6920108,6922863,2
69,6920829,6923434,2
73,6923755,6926229,2
69,6924125,6926450,2
71,6923364,6929836,2
73,6926851,6930057,2
73,6931309,6936869,2
71,6931129,6937140,2
73,6937691,6941919,2
71,6938352,6943432,2
69,6927211,6946437,2
73,6942941,6946487,2
71,6944564,6948802,2
73,6947479,6950465,2
69,6947449,6950475,2
69,6951447,6954001,2
69,6954623,6957017,2
69,6957628,6961185,2
69,6961816,6964802,2
69,6965393,6967757,2
69,6968378,6970422,2
72,6915549,6972697,1
72,6974440,6976554,2
73,6951437,6978477,2
73,6979229,6981553,2
72,6977546,6983056,2
73,6982244,6984899,2
73,6985591,6988236,2
69,6971134,6989799,2
71,6949984,6991432,2
73,6988867,6993035,2
69,6990630,6993225,2
72,6984058,6994327,2
71,6992724,6997263,2
69,6994057,6997914,2
73,6994037,6998315,2
72,6995539,7001320,2
71,6998605,7002923,2
73,6999116,7003354,2
69,6998906,7003374,2
72,7002472,7007031,2
73,7004646,7007662,0
71,7004186,7009075,2
69,7004666,7009496,2
69,7010718,7016769,2
71,7010407,7017591,2
69,7017310,7020556,2
69,7021278,7023342,2
71,7018733,7029363,2
71,7030385,7034032,2
71,7034893,7038259,2
69,7023873,7039382,2
69,7040083,7042217,2
72,7008193,7043089,2
69,7042668,7044311,2
69,7044792,7047016,2
72,7044100,7047888,2
69,7047427,7050703,2
72,7048869,7052496,2
72,7053468,7057516,2
69,7051184,7058608,2
69,7059089,7061744,2
73,7007662,7062826,1
72,7058477,7064278,2
73,7007662,7064699,0
69,7062435,7064980,2
71,7039201,7074838,2
71,7075860,7079146,2
71,7080008,7083204,2
69,7065671,7084616,2
72,7065290,7086680,2
69,7085308,7087492,2
71,7084426,7089265,2
69,7088343,7090958,2
72,7087752,7093052,2
69,7091590,7093904,0
71,7090578,7094926,2
72,7094054,7098813,2
71,7096048,7101999,2
71,7103131,7108171,2
71,7109062,7112789,2
71,7113641,7116917,2
73,7064699,7118710,1
73,7119913,7121085,2
72,7100126,7132496,2
73,7121686,7137005,2
72,7133478,7137045,2
73,7137476,7139169,2
73,7139680,7141513,2
72,7138027,7141774,2
73,7141954,7143958,2
72,7142765,7147044,2
73,7144419,7148657,2
69,7093904,7148667,1
71,7117769,7148987,2
69,7149829,7151362,2
73,7149448,7153155,2
72,7148025,7154367,2
71,7150169,7155359,0
69,7152303,7156411,2
73,7153836,7156631,2
73,7157233,7159697,2
72,7155499,7160569,2
69,7157152,7160579,2
69,7161190,7164416,2
72,7161561,7165789,2
69,7165127,7167402,2
72,7166801,7170407,2
73,7160328,7180576,2
73,7181318,7183522,2
73,7184183,7186357,2
73,7186998,7189293,2
73,7189994,7193260,2
73,7193891,7196887,2
73,7197508,7199853,2
73,7200494,7202848,2
72,7171349,7203499,2
72,7204501,7208048,2
72,7209000,7212456,2
71,7155359,7215191,1
72,7213839,7218197,2
71,7217496,7219570,2
71,7220792,7225230,2
72,7219419,7225471,2
73,7203549,7225881,2
73,7226763,7229458,2
71,7226372,7231111,2
73,7230270,7233135,2
72,7226743,7235890,2
73,7234007,7236702,2
69,7168113,7238245,2
71,7232233,7239086,2
73,7237373,7241431,2
72,7237002,7241591,2
69,7238886,7242472,2
73,7242232,7245238,2
69,7243184,7251730,2
73,7251940,7254545,2
69,7252481,7255046,2
72,7242583,7255126,2
71,7240298,7257290,2
73,7255347,7258563,2
69,7255667,7258593,2
71,7258523,7263582,2
69,7259514,7264574,2
71,7264794,7268922,2
69,7265506,7271617,2
69,7272619,7275685,2
69,7276336,7278610,2
73,7259504,7280313,2
73,7280955,7283169,2
73,7283800,7286004,2
73,7286655,7289551,2
72,7256238,7290012,2
73,7290232,7293158,2
72,7291004,7294680,2
73,7293899,7299099,2
72,7295682,7299229,2
69,7279251,7299229,2
71,7270265,7302475,2
69,7300311,7302665,2
73,7299750,7302695,2
72,7300411,7304649,2
69,7303858,7306533,2
73,7304178,7306693,2
71,7304028,7308446,2
69,7307394,7310430,2
72,7305721,7311482,2
71,7309729,7313906,2
69,7311362,7315439,2
72,7312634,7316972,0
71,7315219,7319307,2
69,7316371,7320459,2
69,7321190,7323855,2
69,7324486,7326991,2
69,7327592,7347910,2
69,7348551,7350736,2
69,7351367,7353521,2
69,7354172,7356356,2
72,7316972,7374360,1
72,7378067,7380061,2
72,7381022,7386543,2
72,7387494,7391121,2
72,7392063,7489095,2
72,7490067,7494736,2
73,7307535,7496158,2
73,7496669,7501639,2
72,7495717,7502250,2
72,7503292,7507119,2
73,7502069,7509573,2
72,7508071,7511888,2
73,7510515,7512198,0
72,7512890,7517588,2
72,7518550,7523199,2
72,7524141,7527938,2
72,7528890,7532366,2
72,7533298,7562292,2
73,7512198,7566119,1
72,7563244,7566721,2
73,7566921,7567843,2
73,7568354,7570127,2
72,7567712,7571309,2
73,7570628,7572952,2
73,7573433,7575778,2
72,7572291,7575898,2
73,7576218,7578352,2
73,7578763,7580336,2
73,7580797,7623567,2
73,7623998,7626112,2
73,7626543,7630540,2
73,7631011,7632654,2
73,7633075,7634678,2
73,7635359,7637583,2
73,7638004,7641240,2
73,7641661,7643434,2
73,7643855,7645398,2
73,7645819,7659124,2
73,7659545,7661098,2
73,7661518,7663081,2
73,7663502,7665035,2
